ACS_CODE,CAD_CODE,M_ref_name_n,K_Ref_name,Governorate_AI,District_AI,C_Ref_name,ACS_NAME,CAD_NAME,C_ref_Ar,Longitude,Latitude,Eviction Threats,Eviction Date
34188,34001,North,El Batroun,Nord,Batroun,Chikka,Chikka,Chekka,شكَا,35.73838876,34.32437662,,
34211,34063,North,El Batroun,Nord,Batroun,Dahr Abi Yaghi,Dahr Abi Yaghi,Al-Boukaïa et Dahr Abi Yaghi,ضهر ابي ياغي,35.7276468,34.18991518,,
34212,34046,North,El Batroun,Nord,Batroun,Toula El-Batroun,Toula El-Batroun,Toula,تولا,35.72992998,34.19986331,,
34214,34062,North,El Batroun,Nord,Batroun,Masrah,Masrah,Masreh,مسرح,35.74129398,34.18781428,,
34215,34030,North,El Batroun,Nord,Batroun,Daraya El-Batroun,Daraya El-Batroun,Deria,دريا ,35.73062903,34.21462544,,
34217,34038,North,El Batroun,Nord,Batroun,AAbdelli,AAbdelli,Abdilli,عبدللي,35.71764954,34.20863953,,
34218,34061,North,El Batroun,Nord,Batroun,Douq,Douq,Douk,دوق,35.74650418,34.19721929,,
34219,34035,North,El Batroun,Nord,Batroun,Jrabta El-Batroun,Jrabta El-Batroun,Jrabta,جربتا,35.71268792,34.19857182,,
34221,34042,North,El Batroun,Nord,Batroun,Chibtine,Chibtine,Chabtine,شبطين ,35.74890002,34.2109372,,
34223,34016,North,El Batroun,Nord,Batroun,Deir Kfifane,Deir Kfifane,Deir Kfifane,دير كفيفان,35.72482784,34.22279122,,
34224,34040,North,El Batroun,Nord,Batroun,Sghar,Sghar,Sghar et Wata Sfarta,صغار,35.69116796,34.20066269,,
34226,34055,North,El Batroun,Nord,Batroun,Mar Mama,Mar Mama,Mar Mama,مار ماما,35.75488221,34.18894286,,
34227,34025,North,El Batroun,Nord,Batroun,Deir Mar Youssef Jrabta,Deir Mar Youssef Jrabta,Deir Mar Youssef Jrabta,دير مار يوسف جربتا ,35.6981796,34.20911289,,
34229,34032,North,El Batroun,Nord,Batroun,Mrah Ez Ziyat,Mrah Ez Ziyat,Mrah-El-Ziet,مراح الزيات,35.7030173,34.21779441,,
34231,34033,North,El Batroun,Nord,Batroun,Ghouma,Ghouma,Chouma,غوما,35.68889367,34.21331831,,
34233,34013,North,El Batroun,Nord,Batroun,Kfifane,Kfifane,Kfifane,كفيفان,35.71915071,34.2330936,,
34234,34028,North,El Batroun,Nord,Batroun,Jrane El-Batroun,Jrane El-Batroun,Jrane,جران ,35.70593105,34.22558879,,
34236,34053,North,El Batroun,Nord,Batroun,Mehmarch,Mehmarch,Mehemrech,محمرش,35.76587182,34.19856788,,
34237,34056,North,El Batroun,Nord,Batroun,Aalali,Aalali,El-Alaly,علالي,35.77482013,34.20582369,,
34239,34026,North,El Batroun,Nord,Batroun,Smar Jbayl,Smar Jbayl,Smar Jbeil,سمار جبيل,35.68034781,34.22044452,,
34241,34037,North,El Batroun,Nord,Batroun,Kfar Hatna,Kfar Hatna,Kfar Hatna,كفرحتنا,35.74516703,34.23043298,,
34243,34043,North,El Batroun,Nord,Batroun,Zane,Zané,Zane,زان,35.75544786,34.22410199,,
34244,34047,North,El Batroun,Nord,Batroun,Ftahat El-Batroun,Ftahat El-Batroun,El-Ftahat,فتاحات,35.76074939,34.23115596,,
34246,34021,North,El Batroun,Nord,Batroun,Kour,Kour,Kour,كور,35.73301837,34.23859213,,
34247,34060,North,El Batroun,Nord,Batroun,Racha,Racha,Racha,راشا,35.78439236,34.20016551,,
34249,34012,North,El Batroun,Nord,Batroun,Basbina,Basbina,Basbina,بسبينا,35.70575619,34.23673625,,
34251,34031,North,El Batroun,Nord,Batroun,Aartiz,Aartiz,Artiz,عرطز,35.74998526,34.23456557,,
34253,34039,North,El Batroun,Nord,Batroun,Harbouna,Harbouna,Harbouna,حربونا,35.74387826,34.24119548,,
34254,34065,North,El Batroun,Nord,Batroun,Mrah El-Hajj,Mrah El-Hajj,Mrah el Hage,مراح الحاج,35.77678514,34.21034904,,
34256,34029,North,El Batroun,Nord,Batroun,Mrah Chdid,Mrah Chdid,Mrah Chdid,مراح شديد,35.6845328,34.22679746,,
34257,34048,North,El Batroun,Nord,Batroun,Kfarb Shlaimane,Kfarb Shlaimane,Kfar Chleïman,كفر شليمان,35.77208121,34.23087334,,
34259,34018,North,El Batroun,Nord,Batroun,Edde El-Batroun,Edde El-Batroun,Eddé,إده البترون,35.68391985,34.23547045,,
34261,34024,North,El Batroun,Nord,Batroun,Sourat El-Batroun,Sourat El-Batroun,Sourate,صورات,35.7596479,34.23778841,,
34263,34044,North,El Batroun,Nord,Batroun,Assia,Assia,Assia,اسيا,35.78909748,34.21842881,,
34264,34015,North,El Batroun,Nord,Batroun,Bijdarfil,Bijdarfil,Bejdarfel,بجدرفل,35.71608624,34.24741529,,
34266,34014,North,El Batroun,Nord,Batroun,Ijdabra,Ijdabra,Ejdabra,اجدبرا,35.68863045,34.24533126,,
34267,34034,North,El Batroun,Nord,Batroun,Helta,Helta,Helta,حلتا ,35.7773511,34.23884021,,
34269,34009,North,El Batroun,Nord,Batroun,Aabrine,Aabrine,Abrine,عبرين,35.69842477,34.25885945,,
34271,34023,North,El Batroun,Nord,Batroun,Kfar Hay,Kfar Hay,Kfar Hay,كفرحي,35.74194691,34.25484263,,
34273,34072,North,El Batroun,Nord,Batroun,Nahle El-Batroun,Nahlé El-Batroun,Nahla,نحلا  البترون,35.80520613,34.21649019,,
34274,34041,North,El Batroun,Nord,Batroun,Jebla,Jebla,Jebla,جبلا,35.77942065,34.24696685,,
34276,34027,North,El Batroun,Nord,Batroun,Rachkida,Rachkida,Rachkida,راشكيدا,35.71700365,34.26761665,,
34277,34036,North,El Batroun,Nord,Batroun,Boqsmaiya,Boqsmaiya,Boksmaya,بقسميا,35.76270548,34.25517526,,
34279,34045,North,El Batroun,Nord,Batroun,Daael,Daael,Dael,داعل,35.7963912,34.24144544,,
34281,34019,North,El Batroun,Nord,Batroun,Kfar Khollos,Kfar Khollos,Kfar Heloss,كفر خلص,35.6820137,34.26296004,,
34283,34020,North,El Batroun,Nord,Batroun,Qatnaaoun,Qatnaaoun,Karnaoun,قرنعون,35.69305294,34.27227764,,
34284,34017,North,El Batroun,Nord,Batroun,Ras Nahhach,Ras Nahhach,Ras Nahache,راس نحاش,35.71224486,34.28283421,,
34286,34004,North,El Batroun,Nord,Batroun,Ouajh El-Hajjar,Ouajh El-Hajjar,Wejh-el-Hajar,وجه الحجر,35.67465231,34.28105645,,
34287,34003,North,El Batroun,Nord,Batroun,Hamat,Hamat,Hamat,حامات,35.68870539,34.29514924,,
34311,34049,North,El Batroun,Nord,Batroun,Douma,Douma,Douma,دوما,35.85269237,34.19753384,,
34316,34059,North,El Batroun,Nord,Batroun,Bcheaali,Bcheaali,Bchaalé,بشعلة,35.82120491,34.20190691,,
34321,34054,North,El Batroun,Nord,Batroun,Beit Chlala,Beit Chlala,Beit Chlale,بيت شلالا,35.83150384,34.22741391,,
34326,34071,North,El Batroun,Nord,Batroun,Deir Mar Youhanna EL-Batroun,Deir Mar Youhanna EL-Batroun,Deir Mar Youhanna Douma,دير مار يوحنا دوما,35.83271599,34.21884092,,
34331,34050,North,El Batroun,Nord,Batroun,Bechtoudar,Bechtoudar,Bechtoudar-Aoura,بشتودار,35.81482805,34.22844958,,
34336,34052,North,El Batroun,Nord,Batroun,Kfar Hilda,Kfar Hilda,Kfar Halda,كفر حلدا,35.83992528,34.22943853,,
34341,34058,North,El Batroun,Nord,Batroun,Kfour El-Aarbi,Kfour El-Aarbi,Kfour El-Arabi,كفور العربي,35.87518796,34.22062938,,
34346,34064,North,El Batroun,Nord,Batroun,Ram El-Batroun,Ram El-Batroun,Ram,الرام البترون,35.79891504,34.18540826,,
34351,34051,North,El Batroun,Nord,Batroun,Hadtoun,Hadtoun,Hadtoune,حدتون,35.79988342,34.19504012,,
34356,34066,North,El Batroun,Nord,Batroun,Tannourine Et-Tahta,Tannourine Et-Tahta,Tannourine el Tahta,تنورين التحتا,35.89753233,34.2086165,,
34361,34069,North,El Batroun,Nord,Batroun,Hardine,Hardine,Hardine,حردين,35.85710895,34.23843199,,
34366,34068,North,El Batroun,Nord,Batroun,Chatine,Chatine,Chatine,شاتين,35.87130737,34.17262807,,
34371,34070,North,El Batroun,Nord,Batroun,Beit Kassab,Beit Kassab,Beit Ksab,بيت كسّاب,35.84668629,34.24696328,,
34374,36037,North,El Batroun,Nord,Batroun,Deir Billa,Deir Billa,Dar Bella,ديربلا,35.82011742,34.25189422,,
34376,34057,North,El Batroun,Nord,Batroun,Niha El-Batroun,Niha El-Batroun,Niha,نيحا البترون,35.89332911,34.23034898,,
34381,34067,North,El Batroun,Nord,Batroun,Ouata Houb,Ouata Houb,Wata Houb,وطى حوب,35.90098136,34.19519757,,
34386,34022,North,El Batroun,Nord,Batroun,Tannourine El-Faouqa,Tannourine El-Faouqa,Tannourine Foka,تنورين الفوقا,35.95527042,34.18862129,,
35001,35F,Akkar,Akkar,Akkar,Aakar,Conflict,litige,litige,,36.11488787,34.63222139,,
35002,35,Akkar,Akkar,Akkar,Aakar,Conflict,litige,litige,,36.24024999,34.48830192,,
35003,35,Akkar,Akkar,Akkar,Aakar,Conflict,litige,litige,,36.26207619,34.50027018,,
35111,35030,Akkar,Akkar,Akkar,Aakar,Halba,Halba,Halba,حلبا,36.07511512,34.55716094,,
35113,35032,Akkar,Akkar,Akkar,Aakar,Cheikh Mohammad,Cheikh Mohammad,Cheikh Mohamed,الشيخ محمد,36.08197466,34.55335555,,
35115,35072,Akkar,Akkar,Akkar,Aakar,Nfisse,Nfissé,El-Nfeicé,النفيسة,36.08805544,34.54593061,,
35117,35065,Akkar,Akkar,Akkar,Aakar,Idbil,Idbil,Edbel,عدبل,36.09491751,34.53245292,,
35119,35100,Akkar,Akkar,Akkar,Aakar,Kroum El-Aarab,Kroum El-Aarab,Kroum Arabe,كروم العرب,36.08969027,34.55577423,,
35121,35029,Akkar,Akkar,Akkar,Aakar,Cheikh Taba Es-Sahl,Cheikh Taba Es-Sahl,Cheikh Taba Plaine,الشيخ طابا السهل,36.06104782,34.55103149,,
35123,35048,Akkar,Akkar,Akkar,Aakar,Cheikh Taba,Cheikh Taba,Cheikh Taba Montagne,الشيخ طابا,36.07826934,34.53362448,,
35125,35028,Akkar,Akkar,Akkar,Aakar,Jdidet Ej-Joumeh,Jdidet Ej-Joumeh,Al-Jédidé,جديدة الجومه,36.0634334,34.53924158,,
35126,35200ND,Akkar,Akkar,Akkar,Aakar,Daouret Aakkar,Daouret Aakkar,Daoura,الدوره,36.21801476,34.54664918,,
35127,35047,Akkar,Akkar,Akkar,Aakar,Zouarib,Zouarib,Al-Zoureiribe,الزواريب,36.06739449,34.5291405,,
35128,35137ND,Akkar,Akkar,Akkar,Aakar,Majdel Akkar,Majdel Akkar,Majdel,المجدل عكار,36.20970587,34.56979916,,
35129,35027,Akkar,Akkar,Akkar,Aakar,Minyara,Minyara,Minyara,منيارة,36.05952362,34.53607389,,
35131,35059,Akkar,Akkar,Akkar,Aakar,Hakour,Hakour,Mechaïlha Hakour,مشيلحة الحاكور,36.05101545,34.5256463,,
35133,35071,Akkar,Akkar,Akkar,Aakar,Karm Aasfour,Karm Aasfour,Karem-Asfour-El-Nahrieh,كرم عصفور,36.06325678,34.52492158,,
35134,35066,Akkar,Akkar,Akkar,Aakar,Mazraat Beit Ghattas,Mazraat Beit Ghattas,Beit-Ghattas,بيت غطاس,36.06008568,34.5244492,,
35135,35063,Akkar,Akkar,Akkar,Aakar,Qantarat Aakkar,Qantarat Aakkar,El-Kantara,القنطرة,36.07733941,34.52276103,,
35137,35082,Akkar,Akkar,Akkar,Aakar,Machha,Machha,Machha,مشحة,36.10799478,34.54433894,,
35139,35083,Akkar,Akkar,Akkar,Aakar,Hayzouq,Hayzouq,Hayzouk,حيزوق,36.13330991,34.55128348,,
35141,35026,Akkar,Akkar,Akkar,Aakar,Aarqa,Aarqa,Arka,عرقا,36.04157714,34.54227686,,
35143,35096,Akkar,Akkar,Akkar,Aakar,Souaisset Aakkar,Souaisset Aakkar,Al-Souaissé,السويسة,36.1178779,34.55645506,,
35145,35074,Akkar,Akkar,Akkar,Aakar,Ilat,Ilat,Ilate,ايلات,36.10155231,34.52038592,,
35147,35058,Akkar,Akkar,Akkar,Aakar,Bqerzla,Bqerzla,Bkarzala,بقرزلا,36.06572746,34.50833596,,
35149,35022,Akkar,Akkar,Akkar,Aakar,Deir Dalloum,Deir Dalloum,Deir-Daloum,دير دلوم,36.01877975,34.52961543,,
35151,35060,Akkar,Akkar,Akkar,Aakar,Zouq El Hosniye,Zouq El Hosniyé,Zouk-El-Hosmieh et Dahr Ayasse,ذوق الحصينة,36.04024155,34.52208541,,
35153,35064,Akkar,Akkar,Akkar,Aakar,Zouq El-Hbalsa,Zouq El-Hbalsa,Zouk-El-Habalça,ذوق الحبالصة,36.03929067,34.51625727,,
35155,35067,Akkar,Akkar,Akkar,Aakar,Dahr Laissine,Dahr Laissine,Dahr-Leyciné,ضهر ليسينه,36.1369547,34.5384838,,
35157,35094,Akkar,Akkar,Akkar,Aakar,Kfar Harra,Kfar Harra,Kfar Harra,كفرحره,36.1358521,34.56611163,,
35158,35201ND,Akkar,Akkar,Akkar,Aakar,Balde WaMazraatBalde,Balde WaMazraatBaldé,Mazraat Baldé,بلدي,36.14936948,34.55571777,,
35159,35024,Akkar,Akkar,Akkar,Aakar,Zouq El-Hadara,Zouq El-Hadara,Dahr Haddara,ذوق حدارة,36.03338617,34.51240118,,
35161,35025,Akkar,Akkar,Akkar,Aakar,Zouq El-Moqachrine,Zouq El-Moqachrine,Zouk el Moukachérine,ذوق المقشرين,36.02801703,34.51964829,,
35163,35061,Akkar,Akkar,Akkar,Aakar,Jebrayel,Jebrayel,Jebrâil,جبرائيل,36.1254155,34.52440562,,
35167,35023,Akkar,Akkar,Akkar,Aakar,Mar Touma,Mar Touma,Mar Touma,مار توما,36.0198206,34.51635164,,
35169,35090,Akkar,Akkar,Akkar,Aakar,Hedd,Hedd,El-Hed,الهد,36.1558195,34.56224383,,
35171,35062,Akkar,Akkar,Akkar,Aakar,Tikrit,Tikrit,Tikrite,تكريت,36.15859727,34.51686009,,
35173,35069,Akkar,Akkar,Akkar,Aakar,Tallet Chattaha,Tallet Chattaha,Tellé et Chattaha,شطاحة,36.1697114,34.53332887,,
35174,35076,Akkar,Akkar,Akkar,Aakar,Beit Mellat,Beit Mellat,Beit Mallat,بيت ملات,36.16133118,34.53413226,,
35175,35075,Akkar,Akkar,Akkar,Aakar,Beino,Beino,Beino,بينو,36.17618755,34.54842377,,
35177,35070,Akkar,Akkar,Akkar,Aakar,Aayoun Aakkar,Aayoun Aakkar,ElAyoune,العيون,36.17190457,34.53007888,,
35179,35073,Akkar,Akkar,Akkar,Aakar,Qboula,Qboula,Kboula,قبولا,36.17912708,34.53185335,,
35181,35091,Akkar,Akkar,Akkar,Aakar,Chaqdouf,Chaqdouf,Chakdouf,الشقدوف,36.1903383,34.52902618,,
35183,35092,Akkar,Akkar,Akkar,Aakar,Borj Aakkar,Borj Aakkar,El-Borge,البرج عكار,36.18549282,34.53232565,,
35185,35086,Akkar,Akkar,Akkar,Aakar,Aaiyat,Aaiyat,Iate,عيات,36.19822821,34.53737752,,
35187,35087,Akkar,Akkar,Akkar,Aakar,Aain Yaaqoub,Aain Yaaqoub,Aïn-Yacoub,عين يعقوب,36.20006058,34.52197977,,
35189,35079,Akkar,Akkar,Akkar,Aakar,Bezbina,Bezbina,Bazbina,بزبينا,36.1905209,34.51342721,,
35191,35085,Akkar,Akkar,Akkar,Aakar,Aakkar El-Aatiqa,Aakkar El-Aatiqa,Akkar El-Atika,عكار العتيقة,36.23983783,34.52783042,,
35211,35034,Akkar,Akkar,Akkar,Aakar,Tall Aabbas El-Gharbi,Tall Aabbas El-Gharbi,Tal Abbas El-gharbié,تلعباس غربي,36.06693046,34.58247502,,
35213,35036,Akkar,Akkar,Akkar,Aakar,Tall Aabbas Ech-Charqi,Tall Aabbas Ech-Charqi,Tal Abbas El-Charkié,تل عباس الشرقي,36.07353194,34.59875158,,
35215,35035,Akkar,Akkar,Akkar,Aakar,Koueikhat,Koueikhat,Koueikhat,الكويخات,36.08814208,34.58342972,,
35216,35033,Akkar,Akkar,Akkar,Aakar,Khreibet Ej-Jindi,Khreibet Ej-Jindi,Al-Khraibé,خريبة الجندي,36.09317639,34.56603938,,
35217,35037,Akkar,Akkar,Akkar,Aakar,Saadine,Saadine,Saadine,سعدين,36.08669118,34.6022516,,
35219,35115,Akkar,Akkar,Akkar,Aakar,Haouchab,Haouchab,El-Haouchab,هوشب,36.10065048,34.58733374,,
35221,35018,Akkar,Akkar,Akkar,Aakar,Hayssa,Hayssa,Al-Hissa,الحيصة,36.04925066,34.58929751,,
35223,35098,Akkar,Akkar,Akkar,Aakar,Hokr Etti,Hokr Etti,Katté,حكر قتة,36.10669661,34.56983117,,
